user_id,metric
533,0.0
534,0.0
535,9.51
536,0.0
537,0.0
538,30.1
539,0.0
540,0.0
541,52.68
542,152.97
543,0.0
544,53.4
545,0.0
546,0.0
547,0.0
548,0.0
549,0.0
550,0.0
551,0.0
552,172.79
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,13.93
560,0.0
561,0.0
562,0.0
563,0.0
564,36.67
565,0.0
566,8.58
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,41.39
591,0.0
592,19.98
593,0.0
594,0.0
595,0.0
596,11.13
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,20.77
603,0.0
604,0.0
605,0.0
606,34.71
607,0.0
608,10.69
609,0.0
610,0.0
611,0.0
612,59.14
613,0.0
614,0.0
615,24.04
616,0.0
617,0.0
618,0.0
619,13.8
620,53.77
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,34.75
627,0.0
628,0.0
629,13.38
630,14.18
631,0.0
632,0.0
633,0.0
634,0.0
635,79.27
636,0.0
637,0.0
638,0.0
639,25.27
640,0.0
641,7.69
642,0.0
643,0.0
644,0.0
645,3.54
646,0.0
647,0.0
648,0.0
649,252.58
650,0.0
651,18.11
652,0.0
653,53.32
654,0.0
655,0.0
656,35.35
657,0.0
658,18.01
659,0.0
660,32.88
661,11.71
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,82.54
668,0.0
669,10.22
670,0.0
671,27.43
672,0.0
673,12.58
674,0.0
675,54.15
676,54.82
677,14.66
678,0.0
679,120.9
680,0.0
681,0.0
682,0.0
683,0.0
684,0.0
685,42.99
686,0.0
687,51.31
688,0.0
689,0.0
690,0.0
691,0.0
692,42.64
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,10.12
702,0.0
703,0.0
704,36.15
705,0.0
706,0.0
707,11.71
708,0.0
709,12.89
710,0.0
711,12.26
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,188.42
718,36.16
719,0.0
720,0.0
721,69.64
722,14.84
723,13.03
724,0.0
725,0.0
726,0.0
727,0.0
728,102.71
729,0.0
730,0.0
731,0.0
732,0.0
733,0.0
734,0.0
735,0.0
736,0.0
737,18.71
738,76.37
739,0.0
740,0.0
741,0.0
742,73.95
743,63.71
744,0.0
745,0.0
746,5.95
747,343.65
748,0.0
749,0.0
750,0.0
751,0.0
752,19.58
753,43.43
754,0.0
755,0.0
756,66.3
757,0.0
758,0.0
759,0.0
760,33.43
761,0.0
762,0.0
763,40.56
764,0.0
765,0.0
766,0.0
767,0.0
768,175.63
769,10.08
770,0.0
771,0.0
772,38.21
773,51.44
774,36.94
775,0.0
776,0.0
777,0.0
778,18.57
779,0.0
780,0.0
781,0.0
782,0.0
783,0.0
784,0.0
785,0.0
786,0.0
787,0.0
788,0.0
789,0.0
790,95.26
791,0.0
792,24.62
793,122.47
794,0.0
795,0.0
796,0.0
797,0.0
798,33.64
799,0.0
800,0.0
801,0.0
802,0.0
803,5.65
804,0.0
805,43.36
806,0.0
807,0.0
808,0.0
809,50.22
810,0.0
811,0.0
812,0.0
813,17.49
814,31.76
815,24.28
816,0.0
817,0.0
818,103.01
819,40.81
820,0.0
821,0.0
822,41.2
823,0.0
824,47.75
825,0.0
826,0.0
827,7.4
828,30.01
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,35.04
837,0.0
838,77.62
839,0.0
840,9.2
841,127.46
842,0.0
843,0.0
844,98.73
845,0.0
846,0.0
847,0.0
848,0.0
849,21.4
850,0.0
851,0.0
852,0.0
853,22.35
854,0.0
855,0.0
856,0.0
857,0.0
858,21.24
859,24.77
860,0.0
861,44.32
862,0.0
863,0.0
864,489.17
865,51.75
866,0.0
867,0.0
868,8.58
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,97.38
875,0.0
876,0.0
877,24.61
878,0.0
879,19.15
880,36.01
881,0.0
882,11.82
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,35.2
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,13.07
899,0.0
900,0.0
901,0.0
902,0.0
903,30.93
904,0.0
905,28.43
906,14.44
907,0.0
908,0.0
909,0.0
910,0.0
911,4.48
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,33.41
918,0.0
919,0.0
920,110.38
921,0.0
922,0.0
923,0.0
924,96.14
925,0.0
926,0.0
927,0.0
928,48.74
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,13.41
944,0.0
945,28.54
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,74.93
953,0.0
954,0.0
955,0.0
956,15.53
957,0.0
958,0.0
959,0.0
960,204.93
961,0.0
962,19.59
963,0.0
964,0.0
965,54.85
966,9.4
967,0.0
968,0.0
969,55.79
970,0.0
971,83.94
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,27.7
984,22.29
985,0.0
986,57.14
987,48.69
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,49.03
996,145.58
997,0.0
998,0.0
999,37.3
1000,54.87
1001,0.0
1002,37.83
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,17.06
1020,0.0
1021,0.0
1022,59.83
1023,0.0
1024,0.0
1025,5.9
1026,50.38
1027,0.0
1028,0.0
1029,0.0
1030,46.09
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,16.91
1046,61.5
1047,0.0
1048,0.0
1049,11.44
1050,0.0
1051,0.0
1052,0.0
1053,26.71
1054,21.49
1055,100.43
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,57.75
1063,0.0
1064,0.0
1065,80.73
1066,0.0
1067,89.7
1068,0.0
1069,98.24
1070,0.0
1071,0.0
1072,0.0
1073,55.7
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,29.45
1079,4.97
1080,0.0
1081,25.68
1082,0.0
1083,0.0
1084,0.0
1085,11.32
1086,0.0
1087,17.5
1088,13.29
1089,0.0
1090,18.65
1091,0.0
1092,0.0
1093,25.29
1094,0.0
1095,0.0
1096,0.0
1097,0.0
1098,0.0
1099,37.92
1100,0.0
1101,0.0
1102,0.0
1103,0.0
1104,0.0
1105,43.12
1106,0.0
1107,0.0
1108,0.0
1109,0.0
1110,16.4
1111,0.0
1112,0.0
1113,0.0
1114,0.0
1115,0.0
1116,0.0
1117,0.0
1118,18.91
1119,0.0
1120,0.0
1121,0.0
1122,34.59
1123,0.0
1124,0.0
1125,127.26
1126,0.0
1127,0.0
1128,0.0
1129,0.0
1130,0.0
1131,0.0
1132,0.0
1133,0.0
1134,0.0
1135,0.0
1136,0.0
1137,0.0
1138,0.0
1139,14.72
1140,0.0
1141,203.96
1142,0.0
1143,0.0
1144,115.9
1145,43.96
1146,71.87
1147,0.0
1148,0.0
1149,32.87
1150,9.47
1151,0.0
1152,0.0
1153,0.0
1154,0.0
1155,13.42
1156,0.0
1157,50.48
1158,0.0
1159,7.85
1160,0.0
1161,0.0
1162,21.52
1163,0.0
1164,19.15
1165,0.0
1166,0.0
1167,0.0
1168,46.68
1169,14.29
1170,31.45
1171,297.16
1172,49.13
1173,0.0
1174,32.18
1175,0.0
1176,0.0
1177,39.19
1178,10.29
1179,0.0
1180,18.71
1181,0.0
1182,0.0
1183,0.0
1184,0.0
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.0
1190,22.7
1191,0.0
1192,59.82
1193,0.0
1194,0.0
1195,0.0
1196,0.0
1197,65.35
1198,0.0
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,55.57
1205,0.0
1206,0.0
1207,0.0
1208,15.38
1209,0.0
1210,13.76
1211,23.35
1212,0.0
1213,0.0
1214,0.0
1215,52.15
1216,0.0
1217,0.0
1218,0.0
1219,0.0
1220,23.77
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,12.68
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,63.49
1234,0.0
1235,0.0
1236,0.0
1237,57.19
1238,0.0
1239,0.0
1240,21.62
1241,0.0
1242,114.93
1243,0.0
1244,0.0
1245,0.0
1246,25.55
1247,0.0
1248,137.55
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,14.14
1259,0.0
1260,35.28
1261,0.0
1262,0.0
1263,0.0
1264,0.0
1265,0.0
1266,0.0
1267,25.69
1268,0.0
1269,0.0
1270,110.55
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,17.94
1280,0.0
1281,24.51
1282,71.06
1283,34.93
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,11.16
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,39.82
1308,0.0
1309,42.07
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,33.66
1317,0.0
1318,0.0
1319,32.94
1320,14.54
1321,0.0
1322,52.35
1323,0.0
1324,70.65
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,65.12
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,61.25
1336,0.0
1337,0.0
1338,0.0
1339,146.53
1340,86.59
1341,0.0
1342,35.11
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,35.93
1348,0.0
1349,148.55
1350,12.04
1351,0.0
1352,19.57
1353,66.25
1354,0.0
1355,0.0
1356,17.35
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,30.75
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,33.35
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,5.4
1375,0.0
1376,24.42
1377,0.0
1378,24.63
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,76.0
1390,48.37
1391,108.95
1392,37.96
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,36.57
1406,0.0
1407,30.27
1408,0.0
1409,0.0
1410,0.0
1411,113.79
1412,79.69
1413,80.37
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,17.84
1420,0.0
1421,0.0
1422,20.06
1423,0.0
1424,0.0
1425,0.0
1426,0.0
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,12.84
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,0.0
1437,0.0
1438,61.68
1439,0.0
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,85.65
1446,0.0
1447,0.0
1448,0.0
1449,0.0
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,139.07
1459,14.26
1460,31.07
1461,0.0
1462,0.0
1463,0.0
1464,39.65
1465,0.0
1466,0.0
1467,0.0
1468,29.91
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,0.0
1475,31.73
1476,0.0
1477,31.83
1478,0.0
1479,0.0
1480,22.48
1481,0.0
1482,0.0
1483,0.0
1484,0.0
1485,74.32
1486,198.99
1487,0.0
1488,36.13
1489,0.0
1490,0.0
1491,0.0
1492,0.0
1493,0.0
1494,0.0
1495,0.0
1496,0.0
1497,0.0
1498,0.0
1499,0.0
1500,56.08
1501,257.41
1502,0.0
1503,80.15
1504,0.0
1505,29.28
1506,38.54
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,15.5
1512,0.0
1513,6.77
1514,11.65
1515,0.0
1516,0.0
1517,0.0
1518,31.17
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,0.0
1527,0.0
1528,0.0
1529,0.0
1530,60.36
1531,0.0
1532,55.57
1533,0.0
1534,13.6
1535,0.0
1536,54.69
1537,79.26
1538,0.0
1539,0.0
1540,13.97
1541,0.0
1542,0.0
1543,29.01
1544,0.0
1545,0.0
1546,21.54
1547,0.0
1548,0.0
1549,32.43
1550,0.0
1551,0.0
1552,0.0
1553,0.0
1554,16.46
1555,133.35
1556,0.0
1557,0.0
1558,37.38
1559,0.0
1560,47.23
1561,0.0
1562,16.59
1563,0.0
1564,23.55
1565,47.55
1566,29.1
1567,0.0
1568,0.0
1569,38.21
1570,15.53
1571,0.0
1572,5.46
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,24.22
1579,60.88
1580,0.0
1581,4.88
1582,0.0
1583,81.56
1584,24.38
1585,0.0
1586,0.0
1587,0.0
1588,0.0
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,11.14
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,57.08
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,26.32
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,5.76
1621,0.0
1622,14.31
1623,0.0
1624,44.93
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,18.78
1630,0.0
1631,15.64
1632,0.0
1633,0.0
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,12.73
1645,0.0
1646,0.0
1647,0.0
1648,120.05
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,44.0
1659,92.4
1660,0.0
1661,11.43
1662,42.06
1663,0.0
1664,126.35
1665,0.0
1666,0.0
1667,45.36
1668,84.22
1669,0.0
1670,17.51
1671,0.0
1672,0.0
1673,0.0
1674,0.0
1675,0.0
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.0
1681,22.78
1682,27.19
1683,15.82
1684,0.0
1685,0.0
1686,0.0
1687,66.8
1688,14.52
1689,0.0
1690,0.0
1691,0.0
1692,0.0
1693,0.0
1694,0.0
1695,0.0
1696,0.0
1697,0.0
1698,0.0
1699,0.0
1700,0.0
1701,0.0
1702,0.0
1703,0.0
1704,6.6
1705,11.07
1706,0.0
1707,97.2
1708,0.0
1709,25.31
1710,61.05
1711,0.0
1712,0.0
1713,22.95
1714,0.0
1715,0.0
1716,0.0
1717,28.5
1718,14.03
1719,29.09
1720,0.0
1721,0.0
1722,18.6
1723,0.0
1724,0.0
1725,19.19
1726,0.0
1727,0.0
1728,0.0
1729,0.0
1730,0.0
1731,0.0
1732,0.0
1733,0.0
1734,0.0
1735,68.71
1736,0.0
1737,0.0
1738,0.0
1739,53.25
1740,42.75
1741,7.82
1742,9.54
1743,0.0
1744,0.0
1745,0.0
1746,47.58
1747,20.35
1748,0.0
1749,0.0
1750,0.0
1751,0.0
1752,0.0
1753,0.0
1754,65.0
1755,0.0
1756,0.0
1757,0.0
1758,0.0
1759,0.0
1760,89.67
1761,0.0
1762,0.0
1763,122.18
1764,0.0
1765,154.16
1766,63.81
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,40.52
1774,164.76
1775,0.0
1776,0.0
1777,0.0
1778,9.96
1779,0.0
1780,136.67
1781,16.15
1782,0.0
1783,37.94
1784,38.1
1785,0.0
1786,0.0
1787,23.75
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,89.58
1793,0.0
1794,0.0
1795,25.78
1796,0.0
1797,0.0
1798,0.0
1799,97.05
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,5.71
1805,51.15
1806,0.0
1807,0.0
1808,0.0
1809,35.58
1810,0.0
1811,52.48
1812,0.0
1813,0.0
1814,0.0
1815,0.0
1816,26.94
1817,55.23
1818,13.21
1819,0.0
1820,119.84
1821,0.0
1822,0.0
1823,0.0
1824,0.0
1825,11.02
1826,95.64
1827,0.0
1828,0.0
1829,13.29
1830,136.76
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.0
1836,0.0
1837,0.0
1838,0.0
1839,0.0
1840,0.0
1841,0.0
1842,39.15
1843,0.0
1844,0.0
1845,16.22
1846,0.0
1847,0.0
1848,8.82
1849,0.0
1850,42.18
1851,0.0
1852,0.0
1853,10.98
1854,20.19
1855,4.22
1856,46.46
1857,34.27
1858,0.0
1859,0.0
1860,0.0
1861,0.0
1862,22.5
1863,30.34
1864,0.0
1865,0.0
1866,69.64
1867,22.19
1868,57.29
1869,0.0
1870,61.07
1871,0.0
1872,0.0
1873,12.94
1874,0.0
1875,0.0
1876,61.59
1877,0.0
1878,0.0
1879,0.0
1880,0.0
1881,0.0
1882,0.0
1883,0.0
1884,0.0
1885,0.0
1886,0.0
1887,0.0
1888,0.0
1889,0.0
1890,0.0
1891,0.0
1892,0.0
1893,16.01
1894,0.0
1895,15.16
1896,10.07
1897,26.75
1898,27.21
1899,0.0
1900,0.0
1901,54.89
1902,0.0
1903,25.28
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,18.46
1911,33.55
1912,41.3
1913,24.17
1914,0.0
1915,21.07
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,30.98
1921,24.43
1922,0.0
1923,0.0
1924,0.0
1925,61.97
1926,0.0
1927,0.0
1928,0.0
1929,0.0
1930,18.11
1931,0.0
1932,0.0
1933,0.0
1934,58.66
1935,0.0
1936,0.0
1937,42.1
1938,0.0
1939,0.0
1940,32.39
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,5.47
1946,0.0
1947,0.0
1948,46.63
1949,0.0
1950,0.0
1951,28.94
1952,8.52
1953,18.58
1954,0.0
1955,30.9
1956,0.0
1957,0.0
1958,0.0
1959,0.0
1960,0.0
1961,0.0
1962,44.21
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,40.3
1972,0.0
1973,0.0
1974,0.0
1975,83.6
1976,0.0
1977,57.4
1978,0.0
1979,0.0
1980,0.0
1981,41.47
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,12.17
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,55.41
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,131.64
2017,0.0
2018,0.0
2019,33.79
2020,0.0
2021,46.25
2022,37.07
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,38.48
2028,0.0
2029,0.0
2030,151.86
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,85.24
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,34.79
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,18.42
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,100.01
2064,0.0
2065,92.26
2066,13.64
2067,0.0
2068,31.96
2069,0.0
2070,0.0
2071,22.03
2072,0.0
2073,0.0
2074,0.0
2075,17.77
2076,0.0
2077,6.73
2078,0.0
2079,6.92
2080,0.0
2081,0.0
2082,14.08
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,40.0
2091,0.0
2092,0.0
2093,0.0
2094,0.0
2095,0.0
2096,0.0
2097,0.0
2098,52.72
2099,0.0
2100,0.0
2101,0.0
2102,16.2
2103,0.0
2104,0.0
2105,0.0
2106,0.0
2107,0.0
2108,0.0
2109,45.34
2110,43.01
2111,0.0
2112,0.0
2113,49.6
2114,0.0
2115,0.0
2116,0.0
2117,0.0
2118,0.0
2119,28.28
2120,0.0
2121,0.0
2122,0.0
2123,18.24
2124,0.0
2125,9.44
2126,0.0
2127,0.0
2128,0.0
2129,0.0
2130,0.0
2131,0.0
2132,13.55
2133,0.0
2134,88.1
2135,0.0
2136,0.0
2137,0.0
2138,0.0
2139,0.0
2140,29.71
